720,klD2s9rJgT0,"Why is the man smiling at the front of the room?","He is chuckling at the song the class are singing to him about additional class work."
721,vk1JyOtTKHw,"What happens to the foil wrap around the chocolate?","It is removed and discarded."
722,gAqcTnPsv3I,"What does this video show?","It shows two young soldiers in uniform with combat makeup looking at each other."
723,maPRdwX3Oqw,"What is the woman trying to tell the man in the solid red shirt?","Even though he wants her to offer flowers to the other man, she refuses and offers them to him."
724,leMefrvElYA,"What was the result of the man taking pictures on the beach with his cell phone and a light bulb on the sand?","A photo of his friend appearing like he is inside the light bulb."
725,gxbimmMf8Oc,"Why did the dad pour soda into the chip can?","He wanted some chips with his soda and his son wanted some soda with his chips."
726,cveUIBvTeQg,"what are the big bags resting on?","elevated pallets"
727,bLeZLSBINUw,"What is the last displayed text of this video?","Noncubers calling me a cheater"
728,s4pawAgl3W4,"What happens to the boy at the end of the video?","The boy gets laughed at after stepping in something nasty and he chases one of the boys with some on a stick."
729,j79vX2FQm_Q,"Were all three babies crying at once?","Yes, all at once."
730,zHiOWL1MS4w,"What does one young man do after flipping and landing his water bottle three times?","He steps on the peddle of the toy rocket launcher and propels the rocket into the air, and declares himself the winner."
731,r8CDEn7n5f0,"What happens at the end of the video?","A woman in a gym finds her self in an awkward moment when a man position himself on the floor and she accidentally sits on him."
732,hsJwkC6svVI,"What happens to the third person to use the filter on TikTok?","She doesn't have braces, so the filter removes the teeth in her mouth."
733,m1kWCFKtqpY,"What was the girl's reaction to the unintelligible utterance by the Winston Churchill character?","Laughter."
734,yOuQzM9Ls7g,"What kind of sound can be heard when the video is playing the sound that only young people can hear","No sound."
735,u5r8YIpAfcE,"What did the person do with the paper airplane?","He placed a small rocket with a tiny clay doll on it, lit the rocket, and watched the paper jet fly off."
736,VwlGhPYzB4Q,"What happens to the piece of art a person in blue gloves is handling?","The person in blue gloves puts the piece of art in a black frame to sell."
737,xN-8nZeHMBA,"What did the man demonstrate in this video?","His motorcycle 0-60 acceleration."
738,Vpm2lXY-Rxg,"Why is a pink cream being spread over parts of a person's body? ","To remove unwanted hair."
739,iReYsctzvlc,"What do the boys pick up to stop the torture?","A larger cross."
740,dav8-JDJ_Fw,"how many crutches are in the video?","two"
741,q0hsx9tUeRs,"What does this video show?","It shows how to make three different home made pieces costume jewelry."
742,k1K4qg7JwuI,"What did it sound like when the oversized exhaust fell off the motorcycle?","A tin can falling on the street."
743,U-hPfMhTM4w,"What does the man do after the pitcher hits him on the back with the ball?","He hits the next pitched ball very hard."
744,z4KeGClyJBA,"What does the woman do on her phone?","She is creating a brush stroke in an illustration app that looks like confetti."
745,vJet8rmcOqA,"What is being done in this video?","The sink drain is being cleaned."
746,oFyi0okwzCU,"For what reason did the woman wearing the turquoise beanie put her head in the toilet?","To coat her cap with pink frosting that was in the toilet. "
747,mPjqTbLhUP4,"What is the video mainly about?","The video is mainly an advertisement for a shutter lock, one of most secured locks you can buy."
748,Xzx8Py26Wyk,"Why is the soldier wearing a uniform with color patches?","To camouflage him from enemy eyes"
749,WyQ5GlATADw,"How does this person do such a good job of washing or rinsing the car?","There is high pressure in the hose created by the gun."
750,cldDqEcTQFQ,"Is the woman in labor?","Yes.  It looks like she is having contractions."
751,f4ein2lI26w,"What happens when the hand in the video reaches the cement block?","Parts of blocks are being broken off until the one made of cement is too hard to break."
752,wRTLNOHxMjA,"What is the main idea of the video?","In the video game the character is being chased by several others and finally hides up on a wall so they can't see him."
753,UgwKKr3jRTE,"What is happening in a cartoon video?","The characters are fighting."
754,YX0J7_BH2ME,"what is a lightsaber?","a  Weapon"
755,z6xzMpprTBs,"Why are a man and young girl being spoken to by a woman?","The man and young girl are being asked questions and they are yelling out their answers."
756,dk2DUfJDSak,"how many bites the man takes off the banana?","two"
757,uYBlslZ-5dQ,"What is the question asked in this video?","The voice for the puppet asks if the viewer likes apples."
758,kfO2aZoQwRc,"What is the purpose of this video?","It is an advertisement for admissions to RK University's agriculture program."
759,o8v0OKwRyyo,"What is revealed during the course of this video?","The woman removes her clothes to show she has a mermaid's lower body."
760,dlM21VlAgDE,"What does the man throw?","A discus."
761,ZFn89tEFYHw,"Why are videos of two different games being shown?","To show different defensive errors."
762,_FF_efWLd4U,"What are the two siblings doing?","The two siblings are speaking in code."
763,z2RMYvTf070,"What does the person take out of the box?","A wedding invitation on a scroll."
764,t2Qt44uD2yA,"what does the woman do after opening the dishwasher?","pull out the lower shelf"
765,ULk8lI7CRPA,"What sport is being played in the game?","Football/soccer."
766,fm-d-7b_yVQ,"Do the gun shots to any damage?","Yes.  things explode where the gun was aimed."
767,mG_qe5-POhY,"What genre of music is heard in this video?","Techno."
768,yQQKIhqBQD4,"What is unique about this country's marriage customs?","The bride does not show her face to her husband until they are married."
769,UsdUUeBQM3w,"of which soccer team is the last guy's shirt ?","Italy"
770,xgCEexElf6c,"What happens to the volleyball in this video?","The server apparently misses the ball or hits it off to the side."
771,f8crwVgzKBo,"How many glasses does the young man","Five."
772,jBRR8-AJDe4,"What sound is heard during this video?","Police sirens."
773,sqc_yPwwXuQ,"What are these divers doing on the bottom of the swimming pool?","Putting on snorkeling equipment."
774,dPCCe1yHwKs,"How many sandwiches did the boy eat?","Two."
775,j9sNCTp396Q,"Specifically","Formula 1"
776,tKxDr2ibmpA,"What is the final step in making this dish?","Adding spice and milk."
777,fML7LrYvTyA,"What is this man showing in this video?","A trick to help cut the post at the same angle as the stairs."
778,vY8hciTHhZI,"What happened after the man took money out of a woman's pocket before he walked away?","Not knowing the man dropped the money and the woman picked it up and gave it back to him then she realized it was hers."
779,vfDHGhTEIy0,"What is a red car doing in a building with other cars with their hoods up?","The red car is a car show."
780,V-GwTV5AdHw,"how many fans does the jumper hug?","one"
781,wmVTJ8vxIEg,"Which ball landed in the drain first after being released at the same time into the sink?","The pink ball."
782,o1agZPBIH4Y,"what happens after the second man sits on the bench?","the bench collapses backwards"
783,ZimApeIke78,"What is this young man trying to do repeatedly?","He's trying to flip a playing card into the cup."
784,cjIz9D7S3wk,"What happens to a roller coaster after it gets to the top?","The roller coaster take a steep drop down."
785,zBhNTAZeqUQ,"how many flowers are embroidered on the child's shirt?","two"
786,fpA0q-HrhqY,"What is the relation between the red and blue liquids and tennis?","There is none."
787,eUSrs5Fo6e4,"What brass instrument is heard in this music?","Tuba"
788,QNs4gUksg-w,"How can free pizza ruin a kid's day?","When he has to go home early and doesn't get any."
789,haaTupdR64w,"What is heard at the end of this video?","Cheers, applause and whistles."
790,q_G_v_0tYb4,"What happens after a man with a microphone talks to another man?","The an steps away from him and talks into the camera by himself."
791,sB4HuwwD2Lk,"What makess the GUYISA shoes different?","They don't melt."
792,rsLnbdYXqYQ,"What is the video mainly about?","The video has a couple dancing side by side doing the same steps."
793,vTQz6jFf9Dw,"What is the nurse and a man doing in the video?","A man gives a shot to a nurse then the nurse gives him a shot."
794,jd5RDKCeEZE,"What is the man doing in this video?","He appears to be dancing along with music being played."
795,X6bI9JJq8C4,"what is behind the girl?","a wall with pictures and a door"
796,ybZOe4xtA58,"how many shots are fired?","five"
797,eca8JGowxkU,"Why did a woman holding a white duck on a beach pick up a live fish from a bucket and put it back into the ocean?","The woman wanted to free the fish from the container."
798,eucf9koCkB4,"What is the person in the video doing?","She is sewing a delicate lace onto fabric, including making a 90 degree corner."
799,X2rHBpF26Ek,"What can be deduced from the drawing and the caption?","That Ram ji and Hanuman ji are the two figures depicted here."
800,lJermjaDcIY,"How much beer does the man drink?","One mug full."
801,zuinrFDqrMQ,"What is the monster doing in the video?","The monster is under the bed in the video."
802,XhEJbkckXQ8,"What is it the athletes are trying to bend?","The leaf spring from an automobile."
803,x4RHRWkMODk,"What is the young woman talking about?","She is talking about the proper use of condoms and birth control pills to avoid pregnancy"
804,atb90D70p3k,"In his dream","He moves out after packing all his things in a truck."
805,e4Sn6_Pw9Ac,"What did the girl do to make it appear like the clear Sprite turned into Coca Cola as it was poured into the Coke bottle?","She put a few drops of food coloring into the Coke bottle before pouring the Sprite into it."
806,vA6vXjC8rmA,"How many torture instruments are shown?","Three."
